SourceFile,ParentObjectID,WasSeparated,SeparationPart,SeparationPartsTotal,MorphologyLabel,DatasetSplit,ObjectID,Volume_um3,SurfaceArea_um2,EquivalentDiameter_um,Sphericity,MajorAxisLength_um,IntermediateAxisLength_um,MinorAxisLength_um,Elongation,Flatness,BoundingBoxX_um,BoundingBoxY_um,BoundingBoxZ_um,CentroidX_um,CentroidY_um,CentroidZ_um,SomaVolume_um3,SomaCellVolumeRatio,NumberOfSomas,PossibleMerged
2_US_12min.lsm,61,0,1,1,Amoeboid,Training,70,976.107335554046,815.821379289942,12.3074000665711,0.58329388926283,19.9984372030579,14.0504250891529,11.4011868498168,1.42333324978878,1.23236512779183,14.5296519217464,12.8691202735468,22,275.008550201349,145.018591250922,28.284604519774,277.804559483249,0.284604519774011,1,0
2_US_12min.lsm,62,0,1,1,Exclude,Training,71,1018.50182788214,1024.59829814784,12.4830601587083,0.477791445184248,32.9204810624482,21.241288884141,20.9588737560116,1.5498344399914,1.01347472824242,25.7382405470936,23.2474430747943,22,40.8709941918284,301.38832045207,34.556345177665,148.208387813644,0.145516074450085,1,0
2_US_12min.lsm,63,0,1,1,Exclude,Training,72,260.91569668588,394.201700313943,7.92806486779202,0.500916998152091,15.5532690086273,10.8775995689916,5.95355954114052,1.42984386490605,1.8270749614285,14.1145190096965,7.05725950484826,14,53.8740518887476,297.157841724426,25.7014531043593,0,0,0,0
2_US_12min.lsm,64,0,1,1,Exclude,Training,73,419.464204579546,594.02266630952,9.28749859678314,0.456188547466711,26.5173063701468,17.6787511095085,7.59814020242571,1.49995359999635,2.32672083411472,13.6993860976466,18.2658481301955,22,114.360077810281,284.905683428677,29.0944946589975,0,0,0,0
2_US_12min.lsm,65,0,1,1,Amoeboid,Training,74,205.079048253763,261.483159984904,7.31657042111205,0.64316331050772,11.1237604116097,7.54232070747504,7.38718335628837,1.47484585223022,1.02100087999773,9.96318988919754,7.88752532894805,12,156.765350828012,283.043201054606,24.2453781512605,0,0,0,0
2_US_12min.lsm,66,0,1,1,Activated,Training,75,1718.87262796894,1271.9684993056,14.862151742907,0.545552938042405,33.9033120208031,25.3951711817875,16.0435711825261,1.33502986761189,1.58288768085791,18.2658481301955,29.8895696675926,22,291.585628136805,156.355686632239,31.4249047523561,571.463969755865,0.332464407459394,1,0
2_US_12min.lsm,67,0,1,1,Exclude,Training,76,220.93389904313,256.670233913415,7.50046021206442,0.688573317278505,19.6510706475171,5.89572779294476,3.88894282641547,3.33310345010042,1.51602326290278,8.71779115304785,5.39672785664867,20,131.117236882955,171.534732632113,33.3728549141966,0,0,0,0
2_US_12min.lsm,68,0,1,1,Exclude,Training,77,380.861089614132,388.663844315148,8.99337413768293,0.653764076316503,22.0136834846206,11.051728058685,7.41883081469412,1.99187705015245,1.48968595385615,10.3783228012474,13.2842531855967,20,173.125827446431,15.8498121506544,35.089592760181,0,0,0,0
2_US_12min.lsm,69,0,1,1,Amoeboid,Training,78,225.414617744473,273.938564002823,7.5508263815449,0.653861350124099,14.0725119424665,9.93651490775065,4.99766058168137,1.41624222105174,1.9882332434044,11.2085886253472,5.81186076869856,16,187.14432883935,285.9859517749,28.4831804281346,0,0,0,0
2_US_12min.lsm,70,0,1,1,Exclude,Training,79,343.981327995388,394.339715372014,8.69318153464132,0.602055948525684,19.1746358745384,8.48643370778089,6.75171989168582,2.25944566761393,1.25692917418438,13.2842531855967,7.47239241689816,20,193.632881721406,350.809356818775,32.374749498998,0,0,0,0
2_US_12min.lsm,71,0,1,1,Exclude,Training,80,535.273549475789,580.52628079551,10.0737782571206,0.549177532408385,21.247255653074,13.7091232350593,11.5132266637918,1.54986247397186,1.19072816295482,19.5112468663452,11.2085886253472,20,269.074291137486,134.42527620384,30.2820347714102,0,0,0,0
2_US_12min.lsm,72,0,1,1,Exclude,Training,81,309.858931731316,336.896019190554,8.39566560092215,0.657300947030016,17.3368993275953,10.699750797341,9.76502542995571,1.62030870213386,1.09572175455047,11.2085886253472,12.038854449447,18,7.02724433323174,308.511172346243,36.4226918798665,0,0,0,0
2_US_12min.lsm,73,0,1,1,Exclude,Training,82,202.666353568425,273.667108355077,7.2877647275041,0.609699665696529,17.8185559374851,7.74408127369009,4.99100729075689,2.30092574028403,1.55160688465268,8.71779115304785,8.30265824099795,18,127.735267424387,338.19000362484,33.1598639455782,0,0,0,0
2_US_12min.lsm,74,0,1,1,Exclude,Training,83,820.660863684387,750.137463033578,11.6159580125872,0.565091902926117,22.7879934956831,16.3048998650442,10.9689380725238,1.39761628003236,1.48646111020413,18.6809810422454,19.5112468663452,18,208.335872883779,319.48269745548,35.3733725325493,146.14036379764,0.178076438471231,1,0
2_US_12min.lsm,75,0,1,1,Exclude,Training,84,237.13342050183,372.598300844597,7.67947235179412,0.497246534387864,19.742853265245,12.6218719671954,3.82900885062422,1.56417790614238,3.29638098515697,15.3599177458462,6.64212659279836,16,17.0626867542834,15.9554645251969,33.3226744186046,0,0,0,0
2_US_12min.lsm,76,0,1,1,Amoeboid,Training,85,201.287670891089,221.324035616279,7.27120156874995,0.750470560512389,12.1753245801824,6.01055605813225,4.65826950394804,2.02565693796487,1.29029805017466,6.64212659279836,4.98159494459877,14,65.4729999953217,228.093499006567,31.4417808219178,0,0,0,0
2_US_12min.lsm,77,0,1,1,Exclude,Training,86,854.09391860979,1162.71506250632,11.7716046830994,0.37441040743646,42.4938271763331,19.8919255792476,15.4844503882178,2.13623497670156,1.28463878797942,36.9468291724409,28.229038019393,16,92.3370855254295,111.936619334733,35.7554479418886,0,0,0,0
2_US_12min.lsm,78,0,1,1,Exclude,Training,87,1433.48531376034,936.308686931969,13.989371665362,0.656639852240052,21.7633145384884,17.1325056987252,15.132480263355,1.27029372826112,1.1321677213889,19.5112468663452,16.190183569946,16,141.76364730376,196.080579775253,35.223851887473,447.03785812627,0.311853811012263,1,0
2_US_12min.lsm,79,0,1,1,Amoeboid,Training,88,226.103959083141,281.205148067568,7.55851561942576,0.638262950222816,16.4635562764421,8.25185402797884,4.78037416724485,1.99513421112644,1.72619417210489,9.13292406509775,7.05725950484826,16,165.255173048473,12.3483056598013,33.0030487804878,0,0,0,0
2_US_12min.lsm,80,0,1,1,Activated,Training,89,1035.3906906795,654.625740637007,12.5516805576568,0.756067465305594,28.9810500340941,14.1784304949035,8.20159062810793,2.04402384625799,1.72874155000033,24.9079747229938,12.4539873614969,16,177.910985942247,39.6956336842867,34.4247669773635,354.666118744743,0.34254327563249,1,0
2_US_12min.lsm,81,0,1,1,Exclude,Training,90,591.799539246574,637.667894806634,10.4165843136548,0.534571729791718,18.7971806618253,16.30931191981,9.63901422632954,1.15254283897737,1.69201035882489,9.54805697714764,15.7750506578961,16,312.800352338122,265.018481627764,33.6831683168317,0,0,0,0
2_US_12min.lsm,82,0,1,1,Exclude,Training,91,217.831863019123,323.5836769244,7.46519106926365,0.541059619445782,15.8335446591144,12.3323171602348,5.18386185334414,1.28390670247836,2.37898260199182,9.96318988919754,8.71779115304785,14,47.3422302263992,324.663495737327,33.879746835443,0,0,0,0
2_US_12min.lsm,83,0,1,1,Exclude,Training,92,1132.93249010104,947.497379205793,12.9340678971046,0.554679516338747,25.8223687686792,14.8295186495818,14.015843695752,1.74128165443909,1.05805394034727,24.0777088988941,13.2842531855967,14,200.678432328482,377.874764767262,35.6172801947064,196.117610851078,0.173106175844235,1,0
2_US_12min.lsm,84,0,1,1,Exclude,Training,93,203.700365576427,249.176626710458,7.3001378662483,0.671900082787906,15.6652033801985,12.5167136925328,5.62104608430844,1.25154283824069,2.22675877493232,11.2085886253472,12.038854449447,14,276.717343773958,45.2761795465317,36.9137055837563,0,0,0,0
2_US_12min.lsm,85,0,1,1,Exclude,Training,94,316.407674448663,401.403787840767,8.45440007549018,0.559414858332274,21.4032235107088,11.3734836313635,4.03907712767783,1.88185293129427,2.81586195852179,5.81186076869856,20.7566456024949,12,235.28494387255,107.253522094251,35.5185185185185,0,0,0,0
2_US_12min.lsm,86,0,1,1,Activated,Training,95,836.17104380442,503.001820109074,11.6886808459972,0.853318806610039,17.534454775621,11.9247291751931,11.850822842202,1.47042792486204,1.00623638830613,16.190183569946,12.4539873614969,12,322.29423717914,78.3668609227451,37.0090684253916,312.271626416655,0.373454245671888,1,0
2_US_12min.lsm,87,0,1,1,Exclude,Training,96,401.196659104841,331.233956677466,9.15067003118684,0.794183409967256,16.2179164638739,13.6814087059694,9.06060296869133,1.18539814228324,1.50998876711022,12.038854449447,16.190183569946,10,234.449165227341,235.886081466731,37.4536082474227,0,0,0,0
2_US_12min.lsm,88,0,1,1,Amoeboid,Training,97,476.679535688999,319.686358765405,9.69190827110154,0.923090662496392,16.3516131325692,10.1579838301164,8.12333537699776,1.60973017933834,1.25046958652969,9.96318988919754,16.6053164819959,10,276.403177154137,76.018850692903,37.8018799710774,160.271861240336,0.336225596529284,1,0
2_US_12min.lsm,89,0,1,1,Amoeboid,Training,98,484.262290414349,319.700821859048,9.74302932752146,0.932812032782178,16.6964408376178,10.0232708276977,8.54686460147027,1.66576770443834,1.17274243773248,15.3599177458462,8.30265824099795,10,373.46538641068,290.438508532436,37.1131672597865,159.927190571002,0.330249110320285,1,0
